id,name,teachers,course_code,semester,program_code,program
134366,79747_lcn_xd_003714_cq lớp chủ nhiệm (lcn)_tô lê hương (cq_hk252),tô lê hương,,hk252,cq,
62695,79747_mt1007_hk252_all đại số tuyến tính (mt1007)_hk252_all,"đặng thị kim nhung, hoàng hải hà, lê xuân đại, nguyễn hữu hiệp, nguyễn xuân mỹ, phan thị khánh vân, vũ thị bích trâm",mt1007,hk252,,
130288,"79747_mt1007_002008_cq đại số tuyến tính (mt1007)_nguyễn xuân mỹ (cq_hk252) [a01,a02,l01,l06,l09,l10]",nguyễn xuân mỹ,mt1007,hk252,cq,"a01,a02,l01,l06,l09,l10"
136172,79747_co2013_003183_clc database systems (co2013)_nguyễn thị ái thảo (clc_hk252) [cc01],nguyễn thị ái thảo,co2013,hk252,clc,cc01
132884,79747_co3027_003183_clc electronic commerce (co3027)_nguyễn thị ái thảo (clc_hk252) [cc01],nguyễn thị ái thảo,co3027,hk252,clc,cc01
130957,79747_gk5043_003183_sdh chuyên đề nghiên cứu: phân tích dữ liệu (gk5043)_nguyễn thị ái thảo (sdh_hk252) [ch01],nguyễn thị ái thảo,gk5043,hk252,sdh,ch01
134698,79747_lcn_mt_003183_cq lớp chủ nhiệm (lcn)_nguyễn thị ái thảo (cq_hk252),nguyễn thị ái thảo,,hk252,cq,
134658,79747_lcn_mt_003183_ctta lớp chủ nhiệm (lcn)_nguyễn thị ái thảo (ctta_hk252),nguyễn thị ái thảo,,hk252,ctta,
132332,79747_ma2007_001751_cq hóa học polyme (ma2007)_la thị thái hà (cq_hk252) [a01],la thị thái hà,ma2007,hk252,cq,a01
130776,79747_ma2008_001751_cq hóa học polyme (bt) (ma2008)_la thị thái hà (cq_hk252) [a01],la thị thái hà,ma2008,hk252,cq,a01
134302,79747_ma1004_002998_cq cơ sở khoa học vật liệu (bt) (ma1004)_nguyễn vũ uyên nhi (cq_hk252) [l01],nguyễn vũ uyên nhi,ma1004,hk252,cq,l01
130850,"79747_ma2043_002998_cq cơ sở hóa học vật liệu (ma2043)_nguyễn vũ uyên nhi (cq_hk252) [l01,l02,l03]",nguyễn vũ uyên nhi,ma2043,hk252,cq,"l01,l02,l03"
130260,"79747_ma2044_002998_cq cơ sở hóa học vật liệu (ma2044)_nguyễn vũ uyên nhi (cq_hk252) [l01,l02,l03,l04,l05,l06,l07,l08,l09]",nguyễn vũ uyên nhi,ma2044,hk252,cq,"l01,l02,l03,l04,l05,l06,l07,l08,l09"
132970,79747_ma2029_002998_cq thực tập kỹ thuật (kỹ thuật vật liệu silicat) (ma2029)_nguyễn vũ uyên nhi (cq_hk252) [l01],nguyễn vũ uyên nhi,ma2029,hk252,cq,l01
131945,79747_ma3035_002998_cq thí nghiệm silicat đại cương (ma3035)_nguyễn vũ uyên nhi (cq_hk252) [l01],nguyễn vũ uyên nhi,ma3035,hk252,cq,l01
131241,79747_ma3093_002998_cq công nghệ gốm sứ (ma3093)_nguyễn vũ uyên nhi (cq_hk252) [l01],nguyễn vũ uyên nhi,ma3093,hk252,cq,l01
134723,79747_lcn_vl_002998_cq lớp chủ nhiệm (lcn)_nguyễn vũ uyên nhi (cq_hk252),nguyễn vũ uyên nhi,,hk252,cq,
134276,79747_la1003_002629_cq anh văn 1 (la1003)_nguyễn ngọc liên hương (cq_hk252) [a02],nguyễn ngọc liên hương,la1003,hk252,cq,a02
134173,"79747_la1009_002629_cq anh văn 4 (la1009)_nguyễn ngọc liên hương (cq_hk252) [l10,l16,l18,l21]",nguyễn ngọc liên hương,la1009,hk252,cq,"l10,l16,l18,l21"
132750,79747_me4064_002337_clc industry 4.0 in mechanical engineering (lab) (me4064)_lưu thanh tùng (clc_hk252) [cc01],lưu thanh tùng,me4064,hk252,clc,cc01
131281,79747_me4063_002337_clc industry 4.0 in mechanical engineering (me4063)_lưu thanh tùng (clc_hk252) [cc01],lưu thanh tùng,me4063,hk252,clc,cc01
134408,79747_lcn_ck_002337_cq lớp chủ nhiệm (lcn)_lưu thanh tùng (cq_hk252),lưu thanh tùng,,hk252,cq,
132452,79747_me2014_003155_cq nhiệt động lực học và truyền nhiệt (tn) (me2014)_huỳnh phước hiển (cq_hk252) [a03],huỳnh phước hiển,me2014,hk252,cq,a03
132265,79747_me5243_003155_sdh thực tập công ty (me5243)_huỳnh phước hiển (sdh_hk252) [ch01],huỳnh phước hiển,me5243,hk252,sdh,ch01
131287,"79747_me3154_003155_cq kỹ thuật điều hoà không khí (tn) (me3154)_huỳnh phước hiển (cq_hk252) [l01,l02]",huỳnh phước hiển,me3154,hk252,cq,"l01,l02"
130970,79747_me2013_003155_cq nhiệt động lực học và truyền nhiệt (me2013)_huỳnh phước hiển (cq_hk252) [a01],huỳnh phước hiển,me2013,hk252,cq,a01
132051,79747_sk1003_003155_clc self-management skills (sk1003)_huỳnh phước hiển (clc_hk252) [cc29],huỳnh phước hiển,sk1003,hk252,clc,cc29
134763,79747_lcn_ck_003155_cq lớp chủ nhiệm (lcn)_huỳnh phước hiển (cq_hk252),huỳnh phước hiển,,hk252,cq,
134394,79747_lcn_ck_003155_vlvh lớp chủ nhiệm (lcn)_huỳnh phước hiển (vlvh_hk252),huỳnh phước hiển,,hk252,vlvh,
132507,79747_ci5249_003789_sdh phương pháp phần tử hữu hạn nâng cao (ci5249)_nguyễn thái bình (sdh_hk252) [ch01],nguyễn thái bình,ci5249,hk252,sdh,ch01
131837,79747_ci5259_003789_sdh cơ học vật rắn biến dạng (ci5259)_nguyễn thái bình (sdh_hk252) [ch01],nguyễn thái bình,ci5259,hk252,sdh,ch01
131577,79747_ci2007_003789_clc strength of materials (ci2007)_nguyễn thái bình (clc_hk252) [cc01],nguyễn thái bình,ci2007,hk252,clc,cc01
130311,79747_ci2007_003789_cq sức bền vật liệu (ci2007)_nguyễn thái bình (cq_hk252) [a01],nguyễn thái bình,ci2007,hk252,cq,a01
132114,"79747_ci1078_002797_cq nguyên lý kinh tế học(bt (ci1078)_trần ngọc tri nhân (cq_hk252) [l01,l02]",trần ngọc tri nhân,ci1078,hk252,cq,"l01,l02"
131303,"79747_ci1077_002797_cq nguyên lý kinh tế học (ci1077)_trần ngọc tri nhân (cq_hk252) [l01,l02]",trần ngọc tri nhân,ci1077,hk252,cq,"l01,l02"
131184,"79747_ci1034_003057_cq vẽ kỹ thuật xây dựng (thl,tn) (ci1034)_cù thị hồng yến (cq_hk252) [l05,l07]",cù thị hồng yến,ci1034,hk252,cq,"l05,l07"
131037,"79747_ci1034_002797_cq vẽ kỹ thuật xây dựng (thl,tn) (ci1034)_trần ngọc tri nhân (cq_hk252) [l05]",trần ngọc tri nhân,ci1034,hk252,cq,l05
130467,"79747_ci1004_002797_cq vẽ kỹ thuật (thl,tn) (ci1004)_trần ngọc tri nhân (cq_hk252) [l12,l13,l14,l20,l23,l24]",trần ngọc tri nhân,ci1004,hk252,cq,"l12,l13,l14,l20,l23,l24"
134828,79747_lcn_xd_002797_cq lớp chủ nhiệm (lcn)_trần ngọc tri nhân (cq_hk252),trần ngọc tri nhân,,hk252,cq,
132727,"79747_ci2162_002353_cq kinh tế kỹ thuật (ci2162)_phan quang hưng (cq_hk252) [l01,l02]",phan quang hưng,ci2162,hk252,cq,"l01,l02"
130769,"79747_ci2161_002353_cq kinh tế kỹ thuật (ci2161)_phan quang hưng (cq_hk252) [l01,l02]",phan quang hưng,ci2161,hk252,cq,"l01,l02"
134948,79747_lcn_xd_002353_b2 lớp chủ nhiệm (lcn)_phan quang hưng (b2_hk252),phan quang hưng,,hk252,,
134507,79747_lcn_xd_002353_cq lớp chủ nhiệm (lcn)_phan quang hưng (cq_hk252),phan quang hưng,,hk252,cq,
134504,79747_lcn_xd_002353_vlvh lớp chủ nhiệm (lcn)_phan quang hưng (vlvh_hk252),phan quang hưng,,hk252,vlvh,
131807,79747_me3001_001798_cq kỹ thuật thủy lực và khí nén (me3001)_trần nguyên duy phương (cq_hk252) [l01],trần nguyên duy phương,me3001,hk252,cq,l01
131580,79747_me3143_001798_cq thực tập kỹ thuật cơ khí (me3143)_trần nguyên duy phương (cq_hk252) [l07],trần nguyên duy phương,me3143,hk252,cq,l07
130654,"79747_me3009_001798_cq các quá trình chế tạo (me3009)_trần nguyên duy phương (cq_hk252) [a01,l02,l05,l06]",trần nguyên duy phương,me3009,hk252,cq,"a01,l02,l05,l06"
132886,"79747_ci1004_003057_cq vẽ kỹ thuật (thl,tn) (ci1004)_cù thị hồng yến (cq_hk252) [l02,l08]",cù thị hồng yến,ci1004,hk252,cq,"l02,l08"
132775,"79747_ci1034_003428_cq vẽ kỹ thuật xây dựng (thl,tn) (ci1034)_trịnh đình vũ (cq_hk252) [l01]",trịnh đình vũ,ci1034,hk252,cq,l01
131299,"79747_ci1004_002632_cq vẽ kỹ thuật (thl,tn) (ci1004)_lê văn hải châu (cq_hk252) [l21]",lê văn hải châu,ci1004,hk252,cq,l21
130861,"79747_ci1033_003057_cq vẽ kỹ thuật xây dựng (ci1033)_cù thị hồng yến (cq_hk252) [l02,l04,l05,l07,l08]",cù thị hồng yến,ci1033,hk252,cq,"l02,l04,l05,l07,l08"
130302,"79747_ci1034_002558_cq vẽ kỹ thuật xây dựng (thl,tn) (ci1034)_ngô tấn phong (cq_hk252) [l07]",ngô tấn phong,ci1034,hk252,cq,l07
131185,"79747_ci1034_002632_cq vẽ kỹ thuật xây dựng (thl,tn) (ci1034)_lê văn hải châu (cq_hk252) [l14]",lê văn hải châu,ci1034,hk252,cq,l14
134374,79747_lcn_xd_003057_pfiev lớp chủ nhiệm (lcn)_cù thị hồng yến (pfiev_hk252),cù thị hồng yến,,hk252,,
132821,79747_sp1031_002702_cq triết học mác - lênin (sp1031)_nguyễn thị minh hương (cq_hk252) [a03],nguyễn thị minh hương,sp1031,hk252,cq,a03
132592,79747_as5113_002702_sdh triết học (as5113)_nguyễn thị minh hương (sdh_hk252) [ch03],nguyễn thị minh hương,as5113,hk252,sdh,ch03
130584,"79747_co3094_003591_cq mạng máy tính (tn) (co3094)_bùi xuân giang (cq_hk252) [a01,l01,l02,l03,l07,l08]",bùi xuân giang,co3094,hk252,cq,"a01,l01,l02,l03,l07,l08"
130196,"79747_co3119_003591_cq đồ án mạng máy tính (co3119)_bùi xuân giang (cq_hk252) [a01,l01]",bùi xuân giang,co3119,hk252,cq,"a01,l01"
134422,79747_lcn_mt_003591_cq lớp chủ nhiệm (lcn)_bùi xuân giang (cq_hk252),bùi xuân giang,,hk252,cq,
135667,79747_ch202a_003127_kstn hóa hữu cơ (mở rộng) (ch202a)_lê vũ hà (kstn_hk252) [tnhc],lê vũ hà,,hk252,kstn,tnhc
62235,79747_ch4079_hk252_all hóa học xanh (ch4079)_hk252_all,"hồ hoàng phước, lê vũ hà, nguyễn đăng khoa",ch4079,hk252,,
62595,79747_ch4079_hk252_clc_all green chemistry (ch4079)_hk252_all,"lê vũ hà, nguyễn đăng khoa",ch4079,hk252,,
132555,79747_ch4361_003127_vlvh đề cương luận văn tốt nghiệp (kỹ thuật hóa hữu cơ) (ch4361)_lê vũ hà (vlvh_hk252) [t01],lê vũ hà,ch4361,hk252,vlvh,t01
131962,79747_ch4079_003127_clc green chemistry (ch4079)_lê vũ hà (clc_hk252) [cc02],lê vũ hà,ch4079,hk252,clc,cc02
131819,79747_ch5623_003394_sdh vật liệu mao quản - từ tự nhiên đến công nghiệp (ch5623)_nguyễn đăng khoa (sdh_hk252) [ch01],nguyễn đăng khoa,ch5623,hk252,sdh,ch01
131818,79747_ch5623_003127_sdh vật liệu mao quản - từ tự nhiên đến công nghiệp (ch5623)_lê vũ hà (sdh_hk252) [ch01],lê vũ hà,ch5623,hk252,sdh,ch01
131193,79747_ch4381_003127_vlvh đề cương luận văn tốt nghiệp (kỹ thuật hóa dược) (ch4381)_lê vũ hà (vlvh_hk252) [t01],lê vũ hà,ch4381,hk252,vlvh,t01
131136,79747_ch4079_003127_cq hóa học xanh (ch4079)_lê vũ hà (cq_hk252) [a01],lê vũ hà,ch4079,hk252,cq,a01
130233,79747_ch4363_003127_vlvh luận văn tốt nghiệp (kỹ thuật hóa hữu cơ) (ch4363)_lê vũ hà (vlvh_hk252) [t01],lê vũ hà,ch4363,hk252,vlvh,t01
132645,79747_ee3087_002644_cq bảo vệ rơle trong hệ thống điện (ee3087)_đặng tuấn khanh (cq_hk252) [a01],đặng tuấn khanh,ee3087,hk252,cq,a01
131794,"79747_ee3088_002644_cq bảo vệ role trong hệ thống điện (thí nghiệm) (ee3088)_đặng tuấn khanh (cq_hk252) [a01,a02,l02]",đặng tuấn khanh,ee3088,hk252,cq,"a01,a02,l02"
130069,"79747_ee3014_002644_cq giải tích hệ thống điện (thí nghiệm) (ee3014)_đặng tuấn khanh (cq_hk252) [l03,l04]",đặng tuấn khanh,ee3014,hk252,cq,"l03,l04"
132534,79747_ee4445_003685_clc artificial intelligence in control (ee4445)_phạm việt cường (clc_hk252) [cc01],phạm việt cường,ee4445,hk252,clc,cc01
132196,"79747_ee3077_003685_cq thị giác máy (ee3077)_phạm việt cường (cq_hk252) [a01,l01]",phạm việt cường,ee3077,hk252,cq,"a01,l01"
131942,79747_ee4446_003685_clc artificial intelligence in control (exe) (ee4446)_phạm việt cường (clc_hk252) [cc01],phạm việt cường,ee4446,hk252,clc,cc01
131820,79747_ee5205_003685_sdh thị giác máy tính (ee5205)_phạm việt cường (sdh_hk252) [ch01],phạm việt cường,ee5205,hk252,sdh,ch01
130647,79747_ee5165_003685_sdh thực tập 2 (ee5165)_phạm việt cường (sdh_hk252) [ch01],phạm việt cường,ee5165,hk252,sdh,ch01
134771,79747_lcn_dd_003685_tt student class (lcn)_phạm việt cường (tt_hk252),phạm việt cường,,hk252,tt,
131073,"79747_ch1016_003484_clc general chemistry (lab) (ch1016)_phan thị thanh nga (clc_hk252) [cc01,cc04]",phan thị thanh nga,ch1016,hk252,clc,"cc01,cc04"
130670,"79747_ch1004_003484_clc general chemistry (lab) (ch1004)_phan thị thanh nga (clc_hk252) [cc15,cc16]",phan thị thanh nga,ch1004,hk252,clc,"cc15,cc16"
131947,79747_ch2028_003484_clc general biology (lab) (ch2028)_phan thị thanh nga (clc_hk252) [cc01],phan thị thanh nga,ch2028,hk252,clc,cc01
131020,79747_ch2033_003484_clc biochemistry (ch2033)_phan thị thanh nga (clc_hk252) [cc01],phan thị thanh nga,ch2033,hk252,clc,cc01
130664,79747_ch2027_003484_clc general biology (ch2027)_phan thị thanh nga (clc_hk252) [cc01],phan thị thanh nga,ch2027,hk252,clc,cc01
130314,"79747_ch2034_003484_clc biochemistry (lab) (ch2034)_phan thị thanh nga (clc_hk252) [cc01,cc02]",phan thị thanh nga,ch2034,hk252,clc,"cc01,cc02"
134984,79747_lcn_hc_003484_cq lớp chủ nhiệm (lcn)_phan thị thanh nga (cq_hk252),phan thị thanh nga,,hk252,cq,
136061,"79747_co7273_002416_tscq luận án tiến sĩ - phần 1 (co7273)_quản thành thơ (tscq_hk252) [ns01,ns04]",quản thành thơ,co7273,hk252,tscq,"ns01,ns04"
136051,79747_co7271_002416_tscq luận án tiến sĩ - chuẩn bị (co7271)_quản thành thơ (tscq_hk252) [ns03],quản thành thơ,co7271,hk252,tscq,ns03
131390,79747_co5317_002416_sdh mô hình ngôn ngữ lớn (co5317)_quản thành thơ (sdh_hk252) [ch01],quản thành thơ,co5317,hk252,sdh,ch01
135595,79747_co5119_002416_imp intelligent systems (co5119)_quản thành thơ (imp_hk252) [im01],quản thành thơ,co5119,hk252,imp,im01
131590,79747_co5087_002416_sdh cách tiếp cận hiện đại trong xử lý ngôn ngữ tự nhiên (co5087)_quản thành thơ (sdh_hk252) [ch01],quản thành thơ,co5087,hk252,sdh,ch01
130413,79747_co5119_002416_sdh hệ thống thông minh (co5119)_quản thành thơ (sdh_hk252) [ch01],quản thành thơ,co5119,hk252,sdh,ch01
130211,79747_co3041_002416_clc intelligent systems (co3041)_quản thành thơ (clc_hk252) [cc01],quản thành thơ,co3041,hk252,clc,cc01
132829,79747_as5031_002612_sdh phương pháp pthh ứng dụng trong cơ kỹ thuật (as5031)_nguyễn tường long (sdh_hk252) [ch01],nguyễn tường long,as5031,hk252,sdh,ch01
132303,79747_as4007_002612_vlvh đồ án chuyên ngành cơ kỹ thuật (as4007)_nguyễn tường long (vlvh_hk252) [t01],nguyễn tường long,as4007,hk252,vlvh,t01
132221,"79747_as2055_002612_cq cơ kỹ thuật đại cương (as2055)_nguyễn tường long (cq_hk252) [a01,l01]",nguyễn tường long,as2055,hk252,cq,"a01,l01"
132210,79747_as7043_002612_sdh kỹ thuật đo và xử lý số liệu (as7043)_nguyễn tường long (sdh_hk252) [ch01],nguyễn tường long,as7043,hk252,sdh,ch01
131980,"79747_as4007_002612_cq đồ án chuyên ngành cơ kỹ thuật (as4007)_nguyễn tường long (cq_hk252) [a01,l01]",nguyễn tường long,as4007,hk252,cq,"a01,l01"
130620,79747_as2056_002612_cq cơ kỹ thuật đại cương (as2056)_nguyễn tường long (cq_hk252) [a02],nguyễn tường long,as2056,hk252,cq,a02
130605,"79747_as2049_002612_cq cơ học vật rắn và sóng cơ (as2049)_nguyễn tường long (cq_hk252) [a01,a02,a03]",nguyễn tường long,as2049,hk252,cq,"a01,a02,a03"
130171,79747_as5041_002612_sdh động lực học máy (as5041)_nguyễn tường long (sdh_hk252) [ch01],nguyễn tường long,as5041,hk252,sdh,ch01
131672,"79747_ch3133_002506_cq mô hình hóa, mô phỏng và tối ưu hóa trong công nghệ hóa học (ch3133)_lê phan hoàng chiêu (cq_hk252) [l01]",lê phan hoàng chiêu,ch3133,hk252,cq,l01
134706,79747_lcn_hc_002506_cq lớp chủ nhiệm (lcn)_lê phan hoàng chiêu (cq_hk252),lê phan hoàng chiêu,,hk252,cq,
135681,79747_ph1003_003349_lkqt general physics 1 (ph1003)_phạm thị hải miền (lkqt_hk252) [dtq1],phạm thị hải miền,ph1003,hk252,lkqt,dtq1
135629,"79747_ph1013_003349_lkqt university physics, thermodynamics - quantum physics (ph1013)_phạm thị hải miền (lkqt_hk252) [dtq1]",phạm thị hải miền,ph1013,hk252,lkqt,dtq1
132043,"79747_ph1013_003349_clc university physics, thermodynamics - quantum physics (ph1013)_phạm thị hải miền (clc_hk252) [cc01]",phạm thị hải miền,ph1013,hk252,clc,cc01
131370,"79747_ph1005_003095_cq vật lý 2 (ph1005)_trần văn lượng (cq_hk252) [l02,l05]",trần văn lượng,ph1005,hk252,cq,"l02,l05"
135733,79747_ch2159_003956_clc laboratory of food microbiology (ch2159)_tạ thị minh ngọc (clc_hk252) [cc04],tạ thị minh ngọc,ch2159,hk252,clc,cc04
135685,79747_ch204c_003956_kstn vi sinh thực phẩm (mở rộng) (ch204c)_tạ thị minh ngọc (kstn_hk252) [tnhc],tạ thị minh ngọc,,hk252,kstn,tnhc
134232,"79747_ch2159_003206_clc laboratory of food microbiology (ch2159)_châu trần diễm ái (clc_hk252) [cc01,cc02,cc04]",châu trần diễm ái,ch2159,hk252,clc,"cc01,cc02,cc04"
132448,79747_ch5685_003956_sdh vi sinh thực phẩm nâng cao (ch5685)_tạ thị minh ngọc (sdh_hk252) [ch01],tạ thị minh ngọc,ch5685,hk252,sdh,ch01
132242,79747_ch2045_003956_cq vi sinh thực phẩm (ch2045)_tạ thị minh ngọc (cq_hk252) [l01],tạ thị minh ngọc,ch2045,hk252,cq,l01
130753,"79747_ch2045_003956_clc food microbiology (ch2045)_tạ thị minh ngọc (clc_hk252) [cc01,cc02]",tạ thị minh ngọc,ch2045,hk252,clc,"cc01,cc02"
134378,79747_lcn_hc_003956_clc student class (lcn)_tạ thị minh ngọc (clc_hk252),tạ thị minh ngọc,,hk252,clc,
131288,79747_ch1004_003233_clc general chemistry (lab) (ch1004)_phạm hoàng huy phước lợi (clc_hk252) [cc05],phạm hoàng huy phước lợi,ch1004,hk252,clc,cc05
131987,79747_ch4131_003233_clc measuring and control equipment (ch4131)_phạm hoàng huy phước lợi (clc_hk252) [cc01],phạm hoàng huy phước lợi,ch4131,hk252,clc,cc01
131233,79747_ch4131_003233_cq thiết bị đo lường và điều khiển (ch4131)_phạm hoàng huy phước lợi (cq_hk252) [l01],phạm hoàng huy phước lợi,ch4131,hk252,cq,l01
131131,79747_ch3015_003233_clc laboratory of unit operations (ch3015)_phạm hoàng huy phước lợi (clc_hk252) [cc03],phạm hoàng huy phước lợi,ch3015,hk252,clc,cc03
131041,79747_ch5405_003233_sdh hệ thống điều khiển và an toàn nhà máy (ch5405)_phạm hoàng huy phước lợi (sdh_hk252) [ch01],phạm hoàng huy phước lợi,ch5405,hk252,sdh,ch01
130817,79747_ch3341_003233_clc process control fundamentals (ch3341)_phạm hoàng huy phước lợi (clc_hk252) [cc01],phạm hoàng huy phước lợi,ch3341,hk252,clc,cc01
134922,79747_lcn_hc_003233_cq lớp chủ nhiệm (lcn)_phạm hoàng huy phước lợi (cq_hk252),phạm hoàng huy phước lợi,,hk252,cq,
132863,79747_ch4313_001916_vlvh luận văn tốt nghiệp (kỹ thuật chế biến dầu khí) (ch4313)_phạm hồ mỹ phương (vlvh_hk252) [t01],phạm hồ mỹ phương,ch4313,hk252,vlvh,t01
132546,79747_ch4327_001916_vlvh luận văn tốt nghiệp (ch4327)_phạm hồ mỹ phương (vlvh_hk252) [t01],phạm hồ mỹ phương,ch4327,hk252,vlvh,t01
132485,79747_ch4051_001916_clc process safety (ch4051)_phạm hồ mỹ phương (clc_hk252) [cc01],phạm hồ mỹ phương,ch4051,hk252,clc,cc01
132220,79747_ch4311_001916_vlvh đề cương luận văn tốt nghiệp (kỹ thuật chế biến dầu khí) (ch4311)_phạm hồ mỹ phương (vlvh_hk252) [t01],phạm hồ mỹ phương,ch4311,hk252,vlvh,t01
131510,79747_ch4325_001916_vlvh đề cương luận văn tốt nghiệp (ch4325)_phạm hồ mỹ phương (vlvh_hk252) [t01],phạm hồ mỹ phương,ch4325,hk252,vlvh,t01
131356,"79747_ch3389_001916_cq phát triển bền vững và công nghệ xử lý môi trường (ch3389)_phạm hồ mỹ phương (cq_hk252) [a01,l01]",phạm hồ mỹ phương,ch3389,hk252,cq,"a01,l01"
131346,79747_ch6023_001916_sdh luận văn thạc sỹ - ud (ch6023)_phạm hồ mỹ phương (sdh_hk252) [ch01],phạm hồ mỹ phương,ch6023,hk252,sdh,ch01
130534,79747_ch3389_001916_clc sustainable development and environmental treament technology (ch3389)_phạm hồ mỹ phương (clc_hk252) [cc01],phạm hồ mỹ phương,ch3389,hk252,clc,cc01
136075,79747_ch7587_001916_tscq luận án tiến sĩ - chuẩn bị (ch7587)_phạm hồ mỹ phương (tscq_hk252) [ns02],phạm hồ mỹ phương,ch7587,hk252,tscq,ns02
135746,79747_ch4357_001916_cq đồ án tốt nghiệp (ch4357)_phạm hồ mỹ phương (cq_hk252) [l01],phạm hồ mỹ phương,ch4357,hk252,cq,l01
133010,79747_me4136_002338_clc robotic system design (exc) (me4136)_nguyễn quốc chí (clc_hk252) [cc01],nguyễn quốc chí,me4136,hk252,clc,cc01
132946,79747_me5199_002338_sdh thực tập doanh nghiệp (me5199)_nguyễn quốc chí (sdh_hk252) [ch01],nguyễn quốc chí,me5199,hk252,sdh,ch01
132299,79747_me5201_002338_sdh hệ thống sản xuất tự động (me5201)_nguyễn quốc chí (sdh_hk252) [ch01],nguyễn quốc chí,me5201,hk252,sdh,ch01
131697,79747_me4135_002338_clc robotic system design (me4135)_nguyễn quốc chí (clc_hk252) [cc01],nguyễn quốc chí,me4135,hk252,clc,cc01
130947,79747_me4137_002338_clc dynamics and control of robotic systems (me4137)_nguyễn quốc chí (clc_hk252) [cc01],nguyễn quốc chí,me4137,hk252,clc,cc01
130938,79747_me4138_002338_clc dynamics and control of robotic systems (exc) (me4138)_nguyễn quốc chí (clc_hk252) [cc01],nguyễn quốc chí,me4138,hk252,clc,cc01
136164,79747_lcn_ck_002338_cntn lớp chủ nhiệm (lcn)_nguyễn quốc chí (cntn_hk252),nguyễn quốc chí,,hk252,cntn,
134611,79747_lcn_ck_002338_clc student class (lcn)_nguyễn quốc chí (clc_hk252),nguyễn quốc chí,,hk252,clc,
132166,79747_tr3077_003821_cq thí nghiệm kỹ thuật hàng không 1 (tr3077)_đặng trung duẩn (cq_hk252) [a01],đặng trung duẩn,tr3077,hk252,cq,a01
130827,79747_tr4015_003821_cq thí nghiệm kỹ thuật hàng không 3 (tr4015)_đặng trung duẩn (cq_hk252) [a01],đặng trung duẩn,tr4015,hk252,cq,a01
130508,79747_tr3012_003821_cq khí động lực học 2 (bt) (tr3012)_đặng trung duẩn (cq_hk252) [l01],đặng trung duẩn,tr3012,hk252,cq,l01
130239,79747_tr2012_003821_cq khí động lực học 1 (bt) (tr2012)_đặng trung duẩn (cq_hk252) [a01],đặng trung duẩn,tr2012,hk252,cq,a01
130108,"79747_tr3051_003821_cq thí nghiệm kỹ thuật hàng không 2 (tr3051)_đặng trung duẩn (cq_hk252) [l01,l02]",đặng trung duẩn,tr3051,hk252,cq,"l01,l02"
134600,79747_lcn_gt_003821_pfiev lớp chủ nhiệm (lcn)_đặng trung duẩn (pfiev_hk252),đặng trung duẩn,,hk252,,
135712,79747_me2013_002155_dt nhiệt động lực học và truyền nhiệt (me2013)_hoàng thị nam hương (dt_hk252) [dt01],hoàng thị nam hương,me2013,hk252,dt,dt01
135638,79747_me2014_002155_dt nhiệt động lực học và truyền nhiệt (tn) (me2014)_hoàng thị nam hương (dt_hk252) [dt01],hoàng thị nam hương,me2014,hk252,dt,dt01
131664,"79747_me2100_002155_cq nhiệt động lực học kỹ thuật (tn) (me2100)_hoàng thị nam hương (cq_hk252) [l03,l04]",hoàng thị nam hương,me2100,hk252,cq,"l03,l04"
130924,"79747_me2014_002155_cq nhiệt động lực học và truyền nhiệt (tn) (me2014)_hoàng thị nam hương (cq_hk252) [l07,l09,l11]",hoàng thị nam hương,me2014,hk252,cq,"l07,l09,l11"
130456,"79747_me2013_002155_cq nhiệt động lực học và truyền nhiệt (me2013)_hoàng thị nam hương (cq_hk252) [l02,l05]",hoàng thị nam hương,me2013,hk252,cq,"l02,l05"
130543,79747_sk1003_002155_clc self-management skills (sk1003)_hoàng thị nam hương (clc_hk252) [cc38],hoàng thị nam hương,sk1003,hk252,clc,cc38
134635,79747_lcn_ck_002155_cq lớp chủ nhiệm (lcn)_hoàng thị nam hương (cq_hk252),hoàng thị nam hương,,hk252,cq,
131881,79747_ci2147_001820_cq thí nghiệm công trình (ci2147)_nguyễn thị bích thủy (cq_hk252) [l01],nguyễn thị bích thủy,ci2147,hk252,cq,l01
131367,79747_ci3231_001820_cq kết cấu thép (ci3231)_nguyễn thị bích thủy (cq_hk252) [l01],nguyễn thị bích thủy,ci3231,hk252,cq,l01
134629,79747_lcn_xd_001820_cq lớp chủ nhiệm (lcn)_nguyễn thị bích thủy (cq_hk252),nguyễn thị bích thủy,,hk252,cq,
134325,79747_ci2107_003497_clc architectural design i - public buildings (ci2107)_nguyễn quốc vinh (clc_hk252) [cc01],nguyễn quốc vinh,ci2107,hk252,clc,cc01
134316,"79747_ci2123_003497_cq phân tích địa điểm và kiến tạo nơi chốn (ci2123)_nguyễn quốc vinh (cq_hk252) [l01,l02]",nguyễn quốc vinh,ci2123,hk252,cq,"l01,l02"
133041,79747_ci2123_003497_clc site analysis and place making (ci2123)_nguyễn quốc vinh (clc_hk252) [cc01],nguyễn quốc vinh,ci2123,hk252,clc,cc01
132586,79747_ci3273_003497_clc architectural design ii - apartments (ci3273)_nguyễn quốc vinh (clc_hk252) [cc01],nguyễn quốc vinh,ci3273,hk252,clc,cc01
132570,79747_ci4179_003497_cq đồ án thiết kế nội thất (ci4179)_nguyễn quốc vinh (cq_hk252) [l01],nguyễn quốc vinh,ci4179,hk252,cq,l01
